kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_duration,koi_depth,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
3453214,K00802.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,19.620346923,3.73e-06,-3.73e-06,0.458,2.0038,21724.6,13.6,1.82,-0.92,643.0,40.39,340.5,1.0,q1_q17_dr25_tce,5710.0,4.492,0.905,293.81619,38.563568,15.562
3554600,K00803.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,7.544039,0.0001023,-0.0001023,1.175,6.222,322.6,17.47,4.12,-1.65,838.0,116.46,14.2,2.0,q1_q17_dr25_tce,5657.0,4.567,0.824,293.94116,38.601101,15.559
3641726,K00804.01,Kepler-1727 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.02930689,1.648e-05,-1.648e-05,0.024,3.1449,1019.8,2.57,0.44,-0.26,757.0,77.75,53.9,1.0,q1_q17_dr25_tce,5349.0,4.526,0.82,290.33362,38.72823,15.387
3734868,K00805.01,,FALSE POSITIVE,FALSE POSITIVE,0.053,0,1,0,0,10.328035714,3.762e-06,-3.762e-06,0.281,7.7915,16917.7,13.28,3.64,-2.41,843.0,119.31,636.8,1.0,q1_q17_dr25_tce,5627.0,4.359,1.024,287.69675,38.886452,15.646
3832474,K00806.01,Kepler-30 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,143.2063047,0.0002348,-0.0002348,0.379,8.9302,10565.7,8.9,0.82,-0.38,308.0,2.14,138.8,2.0,q1_q17_dr25_tce,5485.0,4.556,0.867,285.28363,38.947281,15.403
8395660,K00116.03,Kepler-106 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,6.164876,4.635e-05,-4.635e-05,0.646,3.262,55.8,0.79,0.13,-0.08,1021.0,256.35,14.4,3.0,q1_q17_dr25_tce,5854.0,4.406,1.012,300.86398,44.337551,12.882
3832474,K00806.02,Kepler-30 c,CONFIRMED,CANDIDATE,0.745,0,0,0,0,60.32494216,3.207e-05,-3.207e-05,0.224,6.6188,20280.4,12.19,1.11,-0.52,411.0,6.77,347.2,1.0,q1_q17_dr25_tce,5485.0,4.556,0.867,285.28363,38.947281,15.403
3832474,K00806.03,Kepler-30 b,CONFIRMED,CANDIDATE,,0,0,0,0,29.1598615,0.0002534,-0.0002534,0.3619,4.803,488.0,1.91,0.2,-0.07,524.0,17.85,11.6,,,5485.0,4.556,0.867,285.28363,38.947281,15.403
3836375,K00807.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.540397253,2.702e-06,-2.702e-06,1.225,2.1541,816.1,25.69,7.44,-2.33,1470.0,1105.68,38.8,1.0,q1_q17_dr25_tce,5663.0,4.53,0.915,286.92639,38.921631,15.974
3838486,K00808.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.99025443,1.168e-05,-1.168e-05,0.014,5.414,589.2,1.7,0.1,-0.15,918.0,168.45,48.5,1.0,q1_q17_dr25_tce,4667.0,4.578,0.731,287.74881,38.92955,15.842
3935914,K00809.01,Kepler-686 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.594745374,1.13e-07,-1.13e-07,0.514,1.9604,15044.5,11.3,3.09,-1.33,1539.0,1329.42,1009.3,1.0,q1_q17_dr25_tce,5934.0,4.491,0.893,285.21381,39.027481,15.53
3940418,K00810.01,Kepler-1728 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.783002698,5.432e-06,-5.432e-06,0.003,2.335,1008.7,2.5,0.34,-0.19,886.0,145.48,70.6,1.0,q1_q17_dr25_tce,5170.0,4.574,0.807,287.09399,39.060719,15.119
4049131,K00811.01,Kepler-687 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.50588921,3.206e-05,-3.206e-05,0.26,4.0595,2105.5,3.41,0.28,-0.31,518.0,17.06,78.5,1.0,q1_q17_dr25_tce,4905.0,4.544,0.761,289.31543,39.153278,15.398
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.340218842,3.177e-06,-3.177e-06,0.466,1.9104,1632.6,2.03,0.13,-0.17,656.0,43.73,71.6,1.0,q1_q17_dr25_tce,3950.0,4.754,0.493,286.07913,39.27832,15.954
5287983,K00828.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.507089906,2.401e-06,-2.401e-06,1.255,2.0067,1339.2,30.26,9.57,-3.19,1326.0,730.47,64.9,1.0,q1_q17_dr25_tce,5926.0,4.506,0.939,295.37805,40.493401,15.555
5358241,K00829.01,Kepler-53 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.64932728,5.202e-05,-5.202e-05,0.08,4.4056,893.6,3.12,0.47,-0.28,701.0,57.13,46.1,1.0,q1_q17_dr25_tce,5775.0,4.405,1.053,290.46176,40.562462,15.386
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.90144976,1.07e-05,-1.07e-05,0.529,4.1654,140.7,1.7,0.08,-0.05,1262.0,598.74,50.6,3.0,q1_q17_dr25_tce,5847.0,4.191,1.402,297.02826,48.208611,12.487
5358241,K00829.02,Kepler-53 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,9.75192101,4.829e-05,-4.829e-05,0.949,4.793,418.0,2.76,0.43,-0.24,870.0,135.66,28.5,3.0,q1_q17_dr25_tce,5775.0,4.405,1.053,290.46176,40.562462,15.386
5358241,K00829.03,Kepler-53 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,38.5576546,0.0001765,-0.0001765,0.911,5.794,993.0,4.02,0.62,-0.36,550.0,21.71,39.7,2.0,q1_q17_dr25_tce,5775.0,4.405,1.053,290.46176,40.562462,15.386
5358624,K00830.01,Kepler-428 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,3.525632539,1.5e-07,-1.5e-07,0.12,2.59959,22335.0,11.58,0.9,-0.48,975.0,213.12,1996.7,1.0,q1_q17_dr25_tce,5150.0,4.572,0.793,290.58173,40.5774,15.224
4544670,K00815.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,34.84398644,4.036e-05,-4.036e-05,0.934,2.9315,4523.6,7.61,1.72,-0.91,511.0,16.1,76.8,1.0,q1_q17_dr25_tce,5509.0,4.482,0.871,285.92001,39.624828,15.684
4664847,K00816.01,Kepler-690 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.748094239,7.553e-06,-7.553e-06,0.517,3.5957,2472.1,5.52,1.7,-0.56,964.0,204.39,113.2,1.0,q1_q17_dr25_tce,5973.0,4.439,1.085,294.4899,39.771439,15.67
4725681,K00817.01,Kepler-236 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.96793669,9.249e-05,-9.249e-05,0.416,3.827,1182.3,1.8,0.1,-0.15,329.0,2.77,27.5,1.0,q1_q17_dr25_tce,3747.0,4.728,0.524,283.86639,39.898079,15.414
4725681,K00817.02,Kepler-236 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,8.29561738,2.368e-05,-2.368e-05,0.888,1.3421,824.3,1.82,0.1,-0.15,469.0,11.39,17.9,2.0,q1_q17_dr25_tce,3747.0,4.728,0.524,283.86639,39.898079,15.414
4913852,K00818.01,Kepler-691 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.11437482,1.092e-05,-1.092e-05,0.573,2.2736,1558.0,2.1,0.14,-0.16,460.0,10.55,56.4,1.0,q1_q17_dr25_tce,3692.0,4.753,0.517,288.81201,40.033401,15.877
4932348,K00819.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,38.036729482,3.484e-06,-3.484e-06,0.501,4.34617,82871.6,27.5,5.28,-2.27,500.0,14.81,1300.0,1.0,q1_q17_dr25_tce,5575.0,4.521,0.932,294.14789,40.055538,15.472
4936180,K00820.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,4.64090031,1.485e-05,-1.485e-05,1.28,35.512,2450.6,30.09,5.79,-3.14,1155.0,421.08,296.9,1.0,q1_q17_dr25_tce,6463.0,4.5,0.826,295.11371,40.071171,15.27
11913073,K00011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,3.747838198,3.896e-06,-3.896e-06,1.121,5.0642,616.0,13.65,3.11,-1.04,1031.0,266.76,138.2,1.0,q1_q17_dr25_tce,5514.0,4.569,0.826,291.06152,50.265129,13.496
10875245,K00117.01,Kepler-107 e,CONFIRMED,CANDIDATE,0.992,0,0,0,0,14.74914825,2.174e-05,-2.174e-05,0.173,6.0995,430.2,2.89,0.13,-0.1,874.0,137.91,107.4,1.0,q1_q17_dr25_tce,5847.0,4.191,1.402,297.02826,48.208611,12.487
5021899,K00821.01,Kepler-692 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.81295996,7.229e-05,-7.229e-05,0.053,4.3791,1175.4,3.38,0.91,-0.49,639.0,39.33,37.8,1.0,q1_q17_dr25_tce,5601.0,4.41,0.999,294.77686,40.15374,15.54
5077629,K00822.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.91936937,2.04e-06,-2.04e-06,0.733,3.3148,15148.1,10.34,2.59,-0.87,814.0,104.0,389.0,1.0,q1_q17_dr25_tce,5690.0,4.588,0.776,283.53845,40.217999,15.805
5115978,K00823.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.028436523,7.05e-07,-7.05e-07,1.5734,1.8606,8098.0,72.77,27.71,-8.6,1947.0,3400.48,89.6,,,6228.0,4.428,0.99,296.00699,40.295429,15.202
5164255,K00824.01,Kepler-693 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.37562369,1.017e-05,-1.017e-05,0.692,3.3169,15337.0,11.01,0.44,-0.82,600.0,30.54,166.0,1.0,q1_q17_dr25_tce,4986.0,4.496,0.833,283.25354,40.358189,16.422
5252423,K00825.01,Kepler-237 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.10363271,2.032e-05,-2.032e-05,0.047,3.161,887.9,2.11,0.18,-0.2,687.0,52.82,39.3,1.0,q1_q17_dr25_tce,4861.0,4.574,0.732,283.22141,40.421829,15.289
5252423,K00825.02,Kepler-237 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.71510843,1.941e-05,-1.941e-05,0.258,2.506,417.5,1.46,0.12,-0.14,823.0,108.84,21.3,2.0,q1_q17_dr25_tce,4861.0,4.574,0.732,283.22141,40.421829,15.289
5272878,K00826.01,Kepler-694 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.365839713,8.06e-06,-8.06e-06,0.524,2.9721,780.7,2.44,0.6,-0.21,914.0,165.33,70.8,1.0,q1_q17_dr25_tce,5776.0,4.554,0.849,291.14951,40.420521,15.09
5283542,K00827.01,,FALSE POSITIVE,FALSE POSITIVE,0.037,0,0,1,0,5.97581754,1.118e-05,-1.118e-05,0.941,3.065,962.4,3.86,1.32,-0.44,1047.0,284.25,50.3,1.0,q1_q17_dr25_tce,6108.0,4.471,0.997,294.22397,40.417858,15.546
5649215,K00839.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.446737317,3.089e-06,-3.089e-06,1.241,4.7211,1177.9,26.25,6.9,-2.47,1261.0,597.19,110.2,1.0,q1_q17_dr25_tce,5764.0,4.548,0.863,298.96112,40.862808,15.021
5651104,K00840.01,Kepler-695 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.04033046,3.37e-07,-3.37e-07,0.736,1.8411,10858.8,8.99,0.8,-0.99,1021.0,257.29,568.2,1.0,q1_q17_dr25_tce,5035.0,4.519,0.791,299.3161,40.82238,15.028
5792202,K00841.01,Kepler-27 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.33528675,1.989e-05,-1.989e-05,0.773,3.897,3081.4,5.0,0.49,-0.18,610.0,32.67,86.6,2.0,q1_q17_dr25_tce,5251.0,4.581,0.817,292.23676,41.08588,15.855
10875245,K00117.04,Kepler-107 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,7.95825328,7.673e-05,-7.673e-05,0.706,4.377,50.0,1.06,0.05,-0.04,1074.0,314.15,14.7,4.0,q1_q17_dr25_tce,5847.0,4.191,1.402,297.02826,48.208611,12.487
5792202,K00841.02,Kepler-27 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,31.33046135,3.977e-05,-3.977e-05,0.798,5.176,5073.8,6.5,0.64,-0.23,481.0,12.61,117.2,1.0,q1_q17_dr25_tce,5251.0,4.581,0.817,292.23676,41.08588,15.855
5370302,K00831.01,,FALSE POSITIVE,FALSE POSITIVE,0.006,0,1,0,0,3.9043425,1.339e-06,-1.339e-06,0.709,3.831,16228.4,12.28,3.56,-1.19,1104.0,351.05,323.4,1.0,q1_q17_dr25_tce,5810.0,4.526,0.898,294.05676,40.549679,15.016
5372966,K00832.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.286358079,5.46e-07,-5.46e-07,0.377,3.49949,44791.4,17.61,4.05,-1.87,796.0,95.03,1671.1,1.0,q1_q17_dr25_tce,5670.0,4.523,0.821,294.74396,40.53392,15.365
5376067,K00833.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.951405455,2.258e-06,-2.258e-06,1.276,2.1862,2453.9,31.44,8.94,-2.96,1133.0,388.71,117.2,1.0,q1_q17_dr25_tce,6046.0,4.539,0.869,295.50439,40.505489,15.446
5436502,K00834.01,Kepler-238 e,CONFIRMED,CANDIDATE,0.999,0,0,0,0,23.65369415,1.748e-05,-1.748e-05,0.008,8.2183,3341.8,7.89,1.38,-1.52,731.0,67.65,266.3,1.0,q1_q17_dr25_tce,5739.0,4.191,1.384,287.89713,40.637821,15.084
5436502,K00834.02,Kepler-238 d,CONFIRMED,CANDIDATE,0.996,0,0,0,0,13.23352214,4.503e-05,-4.503e-05,0.014,6.7372,504.6,3.06,0.54,-0.58,888.0,146.67,49.1,2.0,q1_q17_dr25_tce,5739.0,4.191,1.384,287.89713,40.637821,15.084
5436502,K00834.03,Kepler-238 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,6.15560285,2.704e-05,-2.704e-05,0.235,4.9843,285.0,2.32,0.4,-0.45,1146.0,406.94,35.1,3.0,q1_q17_dr25_tce,5739.0,4.191,1.384,287.89713,40.637821,15.084
5436502,K00834.04,Kepler-238 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.090811305,9.571e-06,-9.571e-06,0.746,3.388,115.9,1.62,0.28,-0.32,1642.0,1718.04,19.9,5.0,q1_q17_dr25_tce,5739.0,4.191,1.384,287.89713,40.637821,15.084
10875245,K00117.03,Kepler-107 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,3.180027898,7.278e-06,-7.278e-06,0.196,3.5797,120.3,1.53,0.07,-0.05,1458.0,1066.86,50.4,2.0,q1_q17_dr25_tce,5847.0,4.191,1.402,297.02826,48.208611,12.487
5436502,K00834.05,Kepler-238 f,CONFIRMED,CANDIDATE,0.989,0,0,0,0,50.4467417,0.0006505,-0.0006505,0.379,7.159,370.3,2.67,0.47,-0.51,568.0,24.64,19.4,4.0,q1_q17_dr25_tce,5739.0,4.191,1.384,287.89713,40.637821,15.084
5456651,K00835.01,Kepler-239 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.76307164,2.035e-05,-2.035e-05,0.048,2.9076,1037.3,2.35,0.17,-0.08,616.0,33.99,48.9,1.0,q1_q17_dr25_tce,4959.0,4.603,0.756,294.20215,40.66341,15.208
5456651,K00835.02,Kepler-239 c,CONFIRMED,CANDIDATE,0.878,0,0,0,0,56.2279271,0.0003134,-0.0003134,0.7,3.57,862.7,2.37,0.17,-0.09,366.0,4.22,20.9,2.0,q1_q17_dr25_tce,4959.0,4.603,0.756,294.20215,40.66341,15.208
5481416,K00836.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.384052875,4.74e-06,-4.74e-06,1.178,3.0918,1268.1,17.06,1.32,-1.6,1010.0,244.87,50.5,1.0,q1_q17_dr25_tce,4794.0,4.58,0.701,299.64285,40.691238,15.836
5531576,K00837.01,Kepler-240 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.953547,1.91e-05,-1.91e-05,0.3,2.6312,875.4,2.25,0.07,-0.14,696.0,55.37,38.4,1.0,q1_q17_dr25_tce,4768.0,4.536,0.779,291.15878,40.750271,15.66
5531576,K00837.02,Kepler-240 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.14451656,1.44e-05,-1.44e-05,0.004,2.3421,391.8,1.48,0.05,-0.09,864.0,132.08,22.8,2.0,q1_q17_dr25_tce,4768.0,4.536,0.779,291.15878,40.750271,15.66
5534814,K00838.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.859386384,1.272e-06,-1.272e-06,1.259,2.2757,6044.3,38.33,12.8,-4.27,1114.0,364.23,269.7,1.0,q1_q17_dr25_tce,6072.0,4.47,0.988,292.21436,40.759762,15.311
6291653,K00850.01,Kepler-702 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,10.526294577,1.783e-06,-1.783e-06,0.644,2.5211,9768.0,8.24,1.48,-0.8,713.0,61.16,482.3,1.0,q1_q17_dr25_tce,5386.0,4.553,0.793,293.87811,41.66177,15.305
6392727,K00851.01,Kepler-703 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.583520948,4.18e-06,-4.18e-06,0.045,2.7055,3812.1,5.39,1.6,-0.53,1038.0,274.98,99.5,1.0,q1_q17_dr25_tce,5815.0,4.54,0.877,299.18686,41.74268,15.287
6422070,K00852.01,Kepler-704 b,CONFIRMED,CANDIDATE,0.876,0,0,0,0,3.76181843,1.14e-05,-1.14e-05,0.926,3.5176,510.6,2.66,0.73,-0.26,1121.0,372.62,35.9,1.0,q1_q17_dr25_tce,5653.0,4.472,0.949,283.31638,41.83712,15.257
6428700,K00853.01,Kepler-242 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.20396958,1.488e-05,-1.488e-05,0.823,2.9667,1024.4,3.01,0.24,-0.3,742.0,71.5,54.4,1.0,q1_q17_dr25_tce,5015.0,4.499,0.826,286.5657,41.808399,15.376
6428700,K00853.02,Kepler-242 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.49645186,6.36e-05,-6.36e-05,0.97,4.016,647.5,3.01,0.24,-0.3,613.0,33.48,25.7,2.0,q1_q17_dr25_tce,5015.0,4.499,0.826,286.5657,41.808399,15.376
5792202,K00841.03,Kepler-27 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.54626149,2.668e-05,-2.668e-05,0.644,2.75,655.9,2.19,0.22,-0.08,810.0,101.78,24.8,3.0,q1_q17_dr25_tce,5251.0,4.581,0.817,292.23676,41.08588,15.855
5794379,K00842.01,Kepler-241 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.71809866,2.324e-05,-2.324e-05,0.427,3.0957,1149.4,2.31,0.17,-0.22,562.0,23.6,52.7,1.0,q1_q17_dr25_tce,4702.0,4.592,0.686,292.91312,41.060921,15.389
5794379,K00842.02,Kepler-241 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,36.06588163,8.305e-05,-8.305e-05,0.26,4.3246,1563.8,2.64,0.19,-0.26,397.0,5.88,51.7,2.0,q1_q17_dr25_tce,4702.0,4.592,0.686,292.91312,41.060921,15.389
5881688,K00843.01,Kepler-696 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.190425659,1.611e-06,-1.611e-06,0.458,2.8589,2877.4,6.21,2.05,-0.82,1234.0,547.9,240.6,1.0,q1_q17_dr25_tce,6073.0,4.392,1.135,293.49661,41.137589,15.27
6022556,K00844.01,Kepler-697 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.709870784,3.043e-06,-3.043e-06,0.023,3.0694,2020.3,4.35,0.64,-0.28,1151.0,415.1,116.1,1.0,q1_q17_dr25_tce,5727.0,4.463,0.978,283.86441,41.346458,15.581
6032497,K00845.01,Kepler-698 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.3297527,3.611e-05,-3.611e-05,0.791,6.271,1187.5,3.75,1.11,-0.47,727.0,66.08,74.6,1.0,q1_q17_dr25_tce,5878.0,4.444,0.987,288.51001,41.301769,15.447
6061119,K00846.01,Kepler-699 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,27.807566216,4.747e-06,-4.747e-06,0.782,4.21587,25391.1,13.84,3.63,-1.21,554.0,22.24,748.1,1.0,q1_q17_dr25_tce,5862.0,4.584,0.785,296.88821,41.396091,15.482
6191521,K00847.01,Kepler-700 b,CONFIRMED,CANDIDATE,0.942,0,0,0,0,80.8723469,0.0001468,-0.0001468,0.527,11.195,3604.6,7.59,1.24,-1.52,452.0,9.88,160.9,1.0,q1_q17_dr25_tce,5510.0,4.222,1.238,287.1543,41.565788,15.201
6267425,K00848.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.166465862,2.222e-06,-2.222e-06,1.266,2.9381,4357.2,26.82,2.48,-2.74,954.0,196.31,122.1,1.0,q1_q17_dr25_tce,4968.0,4.575,0.704,284.86929,41.679192,15.999
3531558,K00118.01,Kepler-467 b,CONFIRMED,CANDIDATE,0.912,0,0,0,0,24.99324319,6.127e-05,-6.127e-05,0.686,5.9409,269.6,2.29,0.12,-0.08,712.0,60.88,62.0,1.0,q1_q17_dr25_tce,5718.0,4.181,1.317,287.36279,38.649601,12.377
6276477,K00849.01,Kepler-701 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.35533116,2.087e-05,-2.087e-05,0.029,3.1775,750.6,2.47,0.59,-0.31,777.0,86.22,49.2,1.0,q1_q17_dr25_tce,5501.0,4.462,0.918,288.9942,41.633282,15.018
6863998,K00867.01,Kepler-709 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.08518937,3.022e-05,-3.022e-05,0.867,3.984,1442.4,3.68,0.54,-0.36,613.0,33.43,62.6,1.0,q1_q17_dr25_tce,5239.0,4.523,0.826,292.10519,42.380322,15.219
6867155,K00868.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,235.9986399,0.0002773,-0.0002773,0.778,8.2284,20714.6,10.59,0.35,-0.52,188.0,0.29,271.8,1.0,q1_q17_dr25_tce,4245.0,4.627,0.657,293.00797,42.307201,15.172
6948054,K00869.01,Kepler-245 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.49018305,1.181e-05,-1.181e-05,0.02,2.7297,1123.6,2.56,0.17,-0.12,753.0,76.06,53.0,1.0,q1_q17_dr25_tce,5103.0,4.562,0.787,291.63898,42.436321,15.599
6948054,K00869.02,Kepler-245 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,36.2761238,0.0001055,-0.0001055,0.035,4.7865,1572.6,3.03,0.2,-0.15,445.0,9.29,45.5,2.0,q1_q17_dr25_tce,5103.0,4.562,0.787,291.63898,42.436321,15.599
6948054,K00869.03,Kepler-245 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.46087931,5.278e-05,-5.278e-05,0.594,2.2641,812.4,2.32,0.15,-0.12,568.0,24.6,22.6,4.0,q1_q17_dr25_tce,5103.0,4.562,0.787,291.63898,42.436321,15.599
6435936,K00854.01,Kepler-705 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,56.0560754,0.0002753,-0.0002753,0.018,4.685,1626.0,1.94,0.12,-0.22,233.0,0.69,27.4,1.0,q1_q17_dr25_tce,3593.0,4.757,0.491,289.50848,41.812119,15.849
6522242,K00855.01,Kepler-706 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,41.408316686,6.58e-06,-6.58e-06,0.377,5.0264,22838.9,11.38,2.07,-1.04,453.0,9.93,907.8,1.0,q1_q17_dr25_tce,5522.0,4.586,0.747,291.76041,41.944069,15.196
6526710,K00856.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,39.74893077,1.554e-05,-1.554e-05,0.881,7.3051,15178.9,14.21,4.46,-1.49,552.0,21.87,561.1,1.0,q1_q17_dr25_tce,6122.0,4.487,0.964,293.17929,41.969238,15.344
6587280,K00857.01,Kepler-243 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.715425977,7.779e-06,-7.779e-06,0.348,2.5242,908.1,2.47,0.37,-0.17,850.0,123.03,59.4,1.0,q1_q17_dr25_tce,5237.0,4.572,0.826,285.11047,42.033958,15.086
9471974,K00119.01,Kepler-108 b,CONFIRMED,CANDIDATE,0.959,0,0,0,0,49.18394185,2.475e-05,-2.475e-05,0.035,11.3364,1646.2,8.2,0.5,-0.55,669.0,47.4,355.7,1.0,q1_q17_dr25_tce,5626.0,3.907,2.057,294.55917,46.062328,12.654
6587280,K00857.02,Kepler-243 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,20.0261412,0.0001272,-0.0001272,0.957,1.611,421.2,2.28,0.35,-0.16,559.0,23.14,10.7,2.0,q1_q17_dr25_tce,5237.0,4.572,0.826,285.11047,42.033958,15.086
6599919,K00858.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,13.61014819,5.969e-06,-5.969e-06,1.081,2.594,5732.9,19.02,4.92,-2.28,733.0,68.29,184.1,1.0,q1_q17_dr25_tce,5697.0,4.46,0.903,289.89777,42.009151,15.06
6675056,K00859.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,10.44331991,2.287e-05,-2.287e-05,0.23,2.743,1159.8,2.66,0.2,-0.27,667.0,46.94,51.7,1.0,q1_q17_dr25_tce,4947.0,4.516,0.802,286.24356,42.148811,15.546
6685526,K00861.01,Kepler-707 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.237489571,5.022e-06,-5.022e-06,0.128,1.8119,315.8,1.41,0.13,-0.05,1160.0,427.17,30.7,1.0,q1_q17_dr25_tce,5265.0,4.58,0.81,290.00757,42.116459,15.001
6756669,K00862.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.851520671,3.31e-07,-3.31e-07,0.211,3.11058,33003.6,14.62,2.92,-1.58,901.0,155.89,1630.4,1.0,q1_q17_dr25_tce,5532.0,4.53,0.806,284.08731,42.233231,15.33
6784235,K00863.01,Kepler-708 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.167893418,3.869e-06,-3.869e-06,0.026,2.1814,781.2,2.62,0.78,-0.26,1221.0,526.23,64.8,1.0,q1_q17_dr25_tce,5895.0,4.503,0.94,293.81647,42.212502,15.533
6849310,K00864.01,Kepler-244 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.311780262,4.342e-06,-4.342e-06,0.196,2.7251,1154.0,3.11,0.39,-0.21,1038.0,274.84,86.1,1.0,q1_q17_dr25_tce,5527.0,4.484,0.927,287.24268,42.301369,15.604
6849310,K00864.02,Kepler-244 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.0504494,8.826e-05,-8.826e-05,0.383,4.556,840.9,2.69,0.33,-0.18,622.0,35.44,37.8,2.0,q1_q17_dr25_tce,5527.0,4.484,0.927,287.24268,42.301369,15.604
6849310,K00864.03,Kepler-244 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.76734503,3.052e-05,-3.052e-05,0.9,1.6585,569.1,2.67,0.33,-0.18,791.0,92.46,21.1,3.0,q1_q17_dr25_tce,5527.0,4.484,0.927,287.24268,42.301369,15.604
